chr	start	end	id	Meth_mESC	Meth_E11_5_CF	Meth_E11_5_FB	Meth_E11_5_HB	Meth_E11_5_HT	Meth_E11_5_LM	Meth_E11_5_MB	Meth_E11_5_NT	Meth_E11_5_LV	H3K4me1_mESC	H3K4me1_E11_5_CF	H3K4me1_E11_5_FB	H3K4me1_E11_5_HB	H3K4me1_E11_5_HT	H3K4me1_E11_5_LM	H3K4me1_E11_5_MB	H3K4me1_E11_5_NT	H3K4me1_E11_5_LV	H3K4me2_mESC	H3K4me2_E11_5_CF	H3K4me2_E11_5_FB	H3K4me2_E11_5_HB	H3K4me2_E11_5_HT	H3K4me2_E11_5_LM	H3K4me2_E11_5_MB	H3K4me2_E11_5_NT	H3K4me2_E11_5_LV	H3K4me3_mESC	H3K4me3_E11_5_CF	H3K4me3_E11_5_FB	H3K4me3_E11_5_HB	H3K4me3_E11_5_HT	H3K4me3_E11_5_LM	H3K4me3_E11_5_MB	H3K4me3_E11_5_NT	H3K4me3_E11_5_LV	H3K27ac_mESC	H3K27ac_E11_5_CF	H3K27ac_E11_5_FB	H3K27ac_E11_5_HB	H3K27ac_E11_5_HT	H3K27ac_E11_5_LM	H3K27ac_E11_5_MB	H3K27ac_E11_5_NT	H3K27ac_E11_5_LV	H3K27me3_mESC	H3K27me3_E11_5_CF	H3K27me3_E11_5_FB	H3K27me3_E11_5_HB	H3K27me3_E11_5_HT	H3K27me3_E11_5_LM	H3K27me3_E11_5_MB	H3K27me3_E11_5_NT	H3K27me3_E11_5_LV	H3K9ac_mESC	H3K9ac_E11_5_CF	H3K9ac_E11_5_FB	H3K9ac_E11_5_HB	H3K9ac_E11_5_HT	H3K9ac_E11_5_LM	H3K9ac_E11_5_MB	H3K9ac_E11_5_NT	H3K9ac_E11_5_LV
chr19	41529199	41529566	dmr_269728	0.839917	0.9419649999999999	0.972456	0.8959940000000001	0.929741	0.937573	0.9532120000000001	0.9130739999999999	0.723024	-1.28869	-0.562778	0.324733	0.714287	0.0496885	0.42424399999999995	1.18113	-0.183892	0.717002	-2.8811400000000003	-1.8237299999999999	-1.7902900000000002	-2.0396900000000002	-0.48880100000000004	-1.73553	-1.41545	-2.54893	-0.424548	-2.06803	-0.110378	-1.56425	0.670437	-1.59775	-0.842899	1.08554	-0.9796290000000001	-1.85179	-0.14086300000000002	-0.40221599999999996	0.491496	-0.011074700000000002	-0.030366000000000004	-0.0788056	0.8512620000000001	0.44669200000000003	-0.0362737	-2.32048	-1.40717	0.632501	-0.22581700000000002	-0.462892	0.198739	-0.09571439999999999	-0.509625	-0.36804000000000003	-1.11981	-0.700758	0.493827	0.392874	-0.176621	0.15284	1.0896	-0.9551719999999999	-1.3723299999999998
chr19	41549694	41550068	dmr_269729	0.756362	0.478473	0.770239	0.6835100000000001	0.42172	0.661048	0.7163970000000001	0.787719	0.702125	0.200433	0.9649780000000001	0.173237	-1.15677	2.8055	1.5505	0.747839	1.25205	0.389486	-4.61257	1.01508	-0.56175	-1.6267	0.624937	0.256907	0.281634	0.706753	-1.32641	-0.6309680000000001	0.8699120000000001	0.0800948	-1.78982	0.857139	-0.9026700000000001	-0.8816430000000001	-0.13271	0.049676599999999994	-3.84565	1.50993	0.198992	-0.47826199999999996	2.46295	0.218894	0.0626731	0.350521	0.229696	-2.0011900000000002	0.049154699999999996	-1.15101	-0.8309040000000001	0.320296	0.9244129999999999	0.678026	0.340344	-2.72187	-1.36873	0.772649	0.164414	-1.0362200000000001	0.9570379999999999	0.5336529999999999	0.17565799999999998	0.00375395	-1.27494
chr19	41550687	41551366	dmr_269730	0.713384	0.62793	0.877389	0.818358	0.8308129999999999	0.47763599999999995	0.831432	0.827334	0.826327	-0.547719	1.39899	-0.088288	-0.984632	0.36700000000000005	0.918691	-0.932695	-0.158538	0.09716910000000001	-3.1707799999999997	0.06492719999999999	-1.10649	-1.4980000000000002	-0.9977290000000001	-1.30665	-0.760943	-1.76593	-0.9357200000000001	-1.7884400000000003	0.40576999999999996	-1.40057	-0.613708	-1.75332	-1.59364	-0.955623	-1.7549599999999999	-0.779201	1.61552	-0.05640030000000001	0.45303699999999997	-0.183424	-0.956516	-0.0128469	-1.31016	-0.709339	-1.67678	1.47812	0.09993830000000001	-0.47981899999999994	-1.21983	-1.6857400000000002	-0.382333	-0.9336	-1.44065	-0.212723	-2.48578	0.243162	0.337427	-1.71764	-0.19472899999999999	-1.16459	0.0517518	-1.04942	-0.9368200000000001
chr19	41551509	41551878	dmr_269731	0.8057949999999999	0.546024	0.8428950000000001	0.8272930000000001	0.758616	0.634467	0.831218	0.836621	0.8311780000000001	2.87696	0.927391	-0.548879	-1.8319	0.05269	1.07883	1.07633	-0.08792610000000001	0.9424950000000001	-0.876801	0.0343587	-0.765209	-1.08444	-0.9943559999999999	-2.11764	0.9053459999999999	-0.309436	0.0814	0.0	0.832433	-0.847571	-2.1591299999999998	-0.40118200000000004	-2.29067	0.8710969999999999	-0.360139	0.180095	3.02155	0.45866999999999997	0.637526	-0.26245999999999997	-0.315523	-0.10333699999999998	0.614275	-0.24113	0.6539	3.6000199999999998	-1.33328	-0.586354	-1.01941	-0.26353499999999996	-0.398005	0.945846	-0.244464	-0.9637889999999999	3.24706	0.214706	-0.45770900000000003	-1.4096899999999999	-0.159132	-0.46892399999999995	0.678007	-1.9486299999999999	0.596405
chr19	41563095	41563396	dmr_269732	0.8365799999999999	0.659443	0.822167	0.8522040000000001	0.523718	0.693577	0.894444	0.8399469999999999	0.734698	2.61045	0.787464	1.09589	0.382689	3.1040799999999997	1.5248899999999999	-0.498958	0.66192	1.14412	-0.721228	-0.204457	0.289887	-1.36061	1.46322	-0.742804	-0.404026	-0.8957639999999999	-0.794039	-3.23946	-0.187422	0.6582439999999999	-0.236499	0.585841	-1.52705	-2.21495	-1.02484	-0.760894	1.5246600000000001	-0.546126	1.3280399999999999	-0.805752	2.35665	-0.985028	0.7713220000000001	0.010165899999999999	0.47678999999999994	2.19685	-1.07484	0.0316092	0.0982756	0.615831	-1.1646299999999998	-0.467837	0.269545	-1.69802	1.86845	-0.38004899999999997	1.07051	-0.261179	1.25126	-0.49576499999999996	-0.263574	-0.5894550000000001	-1.29546
chr19	41571206	41571870	dmr_269733	0.8528459999999999	0.9159139999999999	0.951993	0.940752	0.895236	0.8029029999999999	0.949734	0.913508	0.916431	0.8798600000000001	-0.562616	-0.353238	0.217059	0.345396	0.374125	-0.0166759	-0.262334	0.46679499999999996	-2.64157	-1.22684	-2.1614400000000002	0.455581	-1.1185399999999999	-0.0131173	-0.0430507	0.06487090000000001	-0.0596145	-2.43387	-0.611754	-0.209635	-0.760884	-1.9007	-0.498275	-0.659673	-0.541767	-0.173251	0.45475	-0.730009	-0.9026049999999999	-0.19198900000000002	-0.545369	-0.446223	-0.658879	0.222531	0.637195	0.145002	-1.2805	-0.7692829999999999	0.369078	0.0245608	-0.493007	0.0514976	-0.0471	-0.238723	-7.92485e-05	-0.760055	-0.597476	0.5989359999999999	-0.222344	-0.469527	-0.857643	-0.29253	-1.18824
chr19	41572323	41572628	dmr_269734	0.762646	0.785443	0.6293489999999999	0.8222729999999999	0.8225129999999999	0.8792979999999999	0.692856	0.8944850000000001	0.8978940000000001	0.284962	1.5637	0.616586	0.663578	0.485858	0.355928	1.8436299999999999	0.69401	2.11076	-2.69213	0.74241	-1.4989	0.8898530000000001	-0.22585700000000003	-3.15083	0.137441	0.380776	1.21591	-2.86275	0.0703526	-2.02929	-0.436283	0.172782	-0.7296630000000001	0.39065500000000003	-1.0974	1.20801	-1.17105	1.4264299999999999	-0.130469	0.053837699999999995	-1.19994	-1.0179	1.03025	-0.33191	0.702244	-1.04531	0.397918	-2.16376	0.22719299999999998	-0.73679	-0.5793149999999999	1.03352	-0.11023699999999999	1.7267400000000002	-1.11575	1.02274	-1.32551	-0.151421	0.0679141	-1.55825	1.05263	-0.359352	1.43118
chr19	41572605	41572971	dmr_269735	0.732456	0.191781	0.24753499999999998	0.334694	0.6144890000000001	0.696297	0.31861999999999996	0.488026	0.770945	0.0819515	1.65494	1.63819	0.52007	1.54263	0.28333200000000003	1.9005	1.6349200000000002	2.14431	-0.528365	-0.018109	0.8217639999999999	0.0654914	0.44235	-0.436148	0.500676	0.109077	-0.526604	-3.5215300000000003	-0.34991500000000003	-4.60479	-1.85589	0.16013	0.020583900000000002	0.6603020000000001	0.370579	1.24011	0.0714875	0.251778	0.842084	-0.621336	0.80761	-1.9709	0.430763	0.755231	0.409393	-2.9264900000000003	0.5819	-1.25068	-0.0581923	-0.47343999999999997	0.468074	-0.411742	0.590655	1.02861	-0.283598	0.008247200000000001	0.5986819999999999	-0.016156999999999998	1.26254	-0.5600930000000001	0.8232940000000001	0.670034	1.5578
chr19	41575898	41576547	dmr_269736	0.73083	0.596724	0.806591	0.822092	0.779542	0.47535	0.828369	0.832493	0.8575959999999999	0.479759	0.27204	0.5641520000000001	-0.0501144	1.47475	0.6749970000000001	0.653684	0.949785	1.45405	-3.06434	-0.600427	-0.494546	0.11371700000000001	0.598598	-1.96392	-0.0198203	-0.164556	0.563308	-1.21916	-0.550933	-0.62065	-1.35523	-0.00480099	-0.881374	0.0832021	-0.854136	0.081829	-0.267275	-0.34531799999999996	0.394621	0.106626	1.83611	-0.25614000000000003	1.11287	0.29783699999999996	1.4484299999999999	-2.23233	-1.26389	0.794155	-0.0587938	0.875135	0.21974499999999997	0.0365727	-0.0514553	0.801036	-0.320294	-0.41474099999999997	-0.152847	0.6759430000000001	1.8777099999999998	-0.17643699999999998	0.546384	0.843276	1.0631899999999999
chr19	41577943	41578477	dmr_269737	0.768772	0.881416	0.9414049999999999	0.935314	0.937867	0.648369	0.961677	0.926449	0.9253549999999999	1.75584	0.41311400000000004	-0.44279799999999997	0.0710432	-0.354109	0.630067	0.324198	-0.263013	2.1381	-5.113659999999999	-0.8614790000000001	-0.640886	-0.53257	-0.40103	-0.7980189999999999	-0.6593060000000001	-1.26731	1.97393	-1.53401	-0.151918	-0.18299400000000002	-2.14859	-1.44794	-0.5167609999999999	-1.22736	-0.877974	0.8885850000000001	2.27779	-1.1844700000000001	-0.465078	-0.900235	-1.6511900000000002	-0.178776	0.436646	0.046831	1.29586	2.91056	-0.7575770000000001	-0.7885979999999999	-0.837837	-0.551153	-0.46141000000000004	-0.977886	-1.00044	0.65876	2.99011	-1.9411200000000002	-0.792658	-0.642176	-0.054320299999999995	0.123472	-0.142123	-0.503674	0.491896
