chr	start	end	id	Meth_mESC	Meth_E11_5_CF	Meth_E11_5_FB	Meth_E11_5_HB	Meth_E11_5_HT	Meth_E11_5_LM	Meth_E11_5_MB	Meth_E11_5_NT	Meth_E11_5_LV	H3K4me1_mESC	H3K4me1_E11_5_CF	H3K4me1_E11_5_FB	H3K4me1_E11_5_HB	H3K4me1_E11_5_HT	H3K4me1_E11_5_LM	H3K4me1_E11_5_MB	H3K4me1_E11_5_NT	H3K4me1_E11_5_LV	H3K4me2_mESC	H3K4me2_E11_5_CF	H3K4me2_E11_5_FB	H3K4me2_E11_5_HB	H3K4me2_E11_5_HT	H3K4me2_E11_5_LM	H3K4me2_E11_5_MB	H3K4me2_E11_5_NT	H3K4me2_E11_5_LV	H3K4me3_mESC	H3K4me3_E11_5_CF	H3K4me3_E11_5_FB	H3K4me3_E11_5_HB	H3K4me3_E11_5_HT	H3K4me3_E11_5_LM	H3K4me3_E11_5_MB	H3K4me3_E11_5_NT	H3K4me3_E11_5_LV	H3K27ac_mESC	H3K27ac_E11_5_CF	H3K27ac_E11_5_FB	H3K27ac_E11_5_HB	H3K27ac_E11_5_HT	H3K27ac_E11_5_LM	H3K27ac_E11_5_MB	H3K27ac_E11_5_NT	H3K27ac_E11_5_LV	H3K27me3_mESC	H3K27me3_E11_5_CF	H3K27me3_E11_5_FB	H3K27me3_E11_5_HB	H3K27me3_E11_5_HT	H3K27me3_E11_5_LM	H3K27me3_E11_5_MB	H3K27me3_E11_5_NT	H3K27me3_E11_5_LV	H3K9ac_mESC	H3K9ac_E11_5_CF	H3K9ac_E11_5_FB	H3K9ac_E11_5_HB	H3K9ac_E11_5_HT	H3K9ac_E11_5_LM	H3K9ac_E11_5_MB	H3K9ac_E11_5_NT	H3K9ac_E11_5_LV
chr19	48548460	48548922	dmr_272292	0.879951	0.147984	0.13025599999999998	0.305854	0.5054	0.426975	0.14721099999999998	0.44158100000000006	0.55523	0.773165	0.507425	1.40812	2.0261299999999998	0.619211	1.37751	2.17293	1.2435	0.673237	-5.23675	-0.158742	-1.02758	1.24461	0.646804	-0.153333	-0.2823	1.1839	-1.99839	1.6987299999999999	-0.35215799999999997	-0.908692	1.02718	0.422015	0.034584699999999996	-0.10401300000000001	0.0619572	-3.05313	0.995775	0.202943	0.8633430000000001	2.32001	-0.867031	0.8262	1.23289	1.57305	0.0484492	0.5359970000000001	-0.733321	0.273379	1.2265	1.20259	0.820499	-0.519184	0.8843040000000001	0.30318	1.03824	-0.058279599999999994	0.43153400000000003	0.672977	0.750897	0.204717	-0.077155	0.763772	0.264446
chr19	48558570	48558888	dmr_272293	0.741228	0.8952620000000001	0.9113469999999999	0.79103	0.838242	0.785161	0.8367600000000001	0.7810560000000001	0.8248340000000001	0.0	0.349657	-2.32288	-0.41942299999999993	-0.909033	-0.945794	0.602959	-0.158375	-1.47549	-4.289219999999999	-0.627814	-1.4448	-1.7790000000000001	-1.98574	-1.21465	-0.47963900000000004	-0.04076830000000001	-1.30372	0.0	-1.57677	-1.6756900000000001	-1.7065400000000002	-1.7657	-1.26942	0.226204	0.51425	-1.5592	3.46999	-1.1928299999999998	-2.16372	0.0860344	-0.00954422	-0.870468	1.05365	0.49743999999999994	-0.48479300000000003	4.02341	-0.0240322	-1.36323	-0.473689	-0.5124609999999999	-0.183591	-0.268769	0.674459	-0.59386	0.0	-3.14741	-2.95317	-0.628117	-0.29436100000000004	-1.1292799999999998	0.674663	-0.9707049999999999	-1.89113
chr19	48564455	48565099	dmr_272294	0.70813	0.845829	0.870257	0.857298	0.75157	0.8564639999999999	0.87495	0.8796379999999999	0.686552	-1.00639	0.152893	-0.16713	-1.29224	-0.523977	-1.02481	-0.440379	-0.450639	-0.11274	-4.96026	0.613046	-0.775883	-1.61748	-1.12524	-0.774678	-1.1347399999999999	-0.7779010000000001	-2.23133	-3.04977	-0.559395	-0.553529	-2.2221599999999997	-1.01355	-1.6475	-1.68718	-0.8554	-1.4944899999999999	0.693349	0.205463	-1.9062400000000002	-0.314866	-0.1834	-1.6573799999999999	-0.281489	0.00765033	-0.757568	1.8526200000000002	0.276239	0.0296358	0.0864461	-0.804297	-0.941212	-0.281908	-0.117923	-0.9765440000000001	0.618225	0.0759605	-0.773621	0.10518699999999999	-1.66934	-1.02339	0.109722	-0.088224	-1.66907
chr19	48572122	48572530	dmr_272295	0.8310190000000001	0.415471	0.550307	0.799716	0.7579319999999999	0.848024	0.772907	0.8206459999999999	0.774794	1.13045	-0.09621569999999999	0.128709	-0.7254470000000001	0.0335777	-0.610015	0.0483472	-0.0737975	0.503296	-2.3237200000000002	-0.61154	-1.62599	-1.7729400000000002	-2.5479	-0.7982600000000001	-0.370977	-0.47972600000000004	-0.29993400000000003	-0.792085	-1.44131	-1.4938200000000001	-0.68761	-0.55413	-0.7704	-0.23194499999999998	0.36635300000000004	0.229042	2.7576400000000003	-0.849931	-1.03856	-0.884709	-0.516652	-0.10738900000000001	-1.0666799999999999	0.337899	-0.39858299999999997	3.50098	-0.605243	-0.477213	-0.629508	-0.356396	-0.388495	-0.09295	0.46748900000000004	0.270951	3.8997800000000002	-0.16601400000000002	-1.17422	-0.0156555	-1.25935	-0.260716	0.207421	0.36563	-0.160216
chr19	48573781	48574287	dmr_272296	0.803653	0.9111940000000001	0.914481	0.8928799999999999	0.792503	0.879375	0.9441809999999999	0.922292	0.831304	-0.652803	-0.33645	-0.534464	-1.56944	-0.9134899999999999	-2.44225	-1.53349	-1.52451	-1.3940700000000001	-3.04167	0.305564	-1.57956	-3.60546	-0.676104	-1.4820200000000001	-0.869224	-1.21996	-2.01638	-2.72684	-3.1806200000000002	-4.242719999999999	-0.854661	-2.27718	-3.6494699999999995	-2.10822	-0.959354	-0.0264164	-1.8257599999999998	0.68443	-0.6594979999999999	-0.647999	-1.95848	-2.09732	-0.9727950000000001	0.0158968	0.396296	-0.8550989999999999	-0.787872	-0.883918	-0.7142930000000001	-0.9953879999999999	-1.17771	-0.779467	-0.942974	-1.23679	1.31228	-1.2529	-1.9872299999999998	-1.685	-1.98968	-2.6158099999999997	-1.0120799999999999	-1.02594	-1.8622400000000001
chr19	48575660	48575961	dmr_272297	0.8636360000000001	0.7951239999999999	0.429576	0.784382	0.800168	0.738996	0.725636	0.7310270000000001	0.629614	1.53016	-0.389297	0.867944	0.436837	-0.6453300000000001	-0.4645	0.684966	0.485025	-0.495559	-3.4415199999999997	-1.14095	-0.5293800000000001	0.298813	-1.8436	-2.47757	-1.25245	0.43979399999999996	0.0219661	0.0	0.165702	-2.4805	-0.0419092	-2.3401099999999997	-1.24321	-0.649127	-0.159842	-0.13176	3.32229	-0.6095520000000001	0.541439	-0.9398299999999999	-1.0867799999999999	-0.669113	0.233585	0.41313999999999995	0.829031	3.59073	0.160896	0.10843	-0.868158	-1.63904	-0.991157	-0.0972034	-0.18148699999999998	-0.0210097	2.69575	0.590229	0.13791199999999998	-0.62108	-1.90073	-0.849141	-1.16808	-1.60857	-0.208873
chr19	48576374	48576675	dmr_272298	0.48545	0.901767	0.881165	0.935243	0.801608	0.492216	0.8617290000000001	0.8667219999999999	0.799929	0.266639	-1.6513900000000001	-0.55074	-0.803271	-0.367133	-0.346505	-0.643578	-0.563825	-1.5384799999999998	-3.7500199999999997	-1.3930200000000001	-1.54673	-0.7287319999999999	-0.859612	0.143901	-1.47855	-1.25696	-1.6727400000000001	-0.553091	-0.930559	-1.51969	-1.37463	-0.363089	-2.56517	-1.5185600000000001	0.76115	-1.56742	-0.553091	-2.01422	-0.76844	0.136766	-1.07746	-0.390745	0.261444	-0.76173	-0.8307629999999999	3.49191	-1.5036200000000002	-1.49574	-0.258615	-0.47974700000000003	-0.578721	-1.3390799999999998	-0.698232	-0.378535	0.289331	-2.14275	-0.9572229999999999	-1.1597600000000001	-0.978341	-0.587909	-1.42736	-0.909423	-1.42395
chr19	48585052	48585589	dmr_272299	0.677442	0.792191	0.8719950000000001	0.8591110000000001	0.8092630000000001	0.828732	0.907394	0.779817	0.78268	-0.46562700000000007	0.83106	-0.9463159999999999	0.0769367	0.545447	-0.012131600000000001	0.232611	0.12923900000000002	0.08361260000000001	-4.93954	-0.304868	-0.486964	-0.8182510000000001	0.279397	0.24045100000000003	-1.48404	-0.221979	-0.139938	-2.78444	-0.643305	-1.7069599999999998	0.182813	0.447853	-0.11448900000000001	-1.208	0.5216649999999999	0.0921143	-4.27199	-0.168793	-1.20356	-0.354402	0.921635	0.399557	-0.181227	0.00438311	-0.45998100000000003	-0.80476	0.11302899999999999	-0.331465	-0.31245900000000004	1.81539	-0.200372	0.963563	0.751905	0.278672	-0.695018	0.42713	-0.515011	0.685258	1.53808	0.790326	1.0258	0.687955	-0.418396
chr19	48590555	48590856	dmr_272300	0.727273	0.530864	0.8045979999999999	0.8656719999999999	0.793103	0.517241	0.880597	0.763889	0.754386	-1.8196700000000001	1.46868	0.272303	-0.034597300000000004	-0.321829	0.654352	0.099518	0.555959	-1.7310900000000002	-3.6834	-0.133648	-1.02819	-0.217894	-0.961241	-0.673488	-0.768888	0.680638	-2.54371	-0.41958199999999995	-0.672717	-1.74187	-0.08570499999999999	-1.66992	0.42033400000000004	-0.966385	0.28292	-2.06668	0.1532	0.304471	-0.43002399999999996	-1.2214	-0.706782	0.123395	-0.6600699999999999	1.02892	-1.3431899999999999	0.461765	0.464208	0.170139	0.413688	-0.542506	0.292685	-0.658104	0.346829	-0.895335	-3.9933400000000003	1.17921	-1.1083	0.509451	-0.271042	0.764679	-0.515955	-0.697823	-0.771084
chr19	48593026	48593399	dmr_272301	0.713411	0.766469	0.878976	0.842383	0.733861	0.8595079999999999	0.841385	0.880074	0.784065	-4.1606	0.471091	0.235679	1.44268	0.82239	-1.2426700000000002	0.475387	-0.0231891	0.287027	-5.28526	-0.320535	-1.1502299999999999	-2.22937	-1.17034	-1.97825	0.606001	-0.788039	-0.9192950000000001	-3.07024	-0.600121	-2.20493	-1.68803	-0.158131	-1.78803	-3.6499599999999996	-1.55525	-0.669086	0.383359	0.0612918	-1.85178	-0.00135853	1.16998	-1.89327	-1.3444200000000002	0.0448509	0.274079	0.776242	-0.870001	-0.533411	0.0320319	1.20395	-0.350823	0.642675	-0.222942	-0.146833	-0.787944	-0.368487	-0.643502	-0.381331	0.10847000000000001	-1.13774	0.9495299999999999	-0.581815	0.637542
