chr	start	end	id	Meth_mESC	Meth_E11_5_CF	Meth_E11_5_FB	Meth_E11_5_HB	Meth_E11_5_HT	Meth_E11_5_LM	Meth_E11_5_MB	Meth_E11_5_NT	Meth_E11_5_LV	H3K4me1_mESC	H3K4me1_E11_5_CF	H3K4me1_E11_5_FB	H3K4me1_E11_5_HB	H3K4me1_E11_5_HT	H3K4me1_E11_5_LM	H3K4me1_E11_5_MB	H3K4me1_E11_5_NT	H3K4me1_E11_5_LV	H3K4me2_mESC	H3K4me2_E11_5_CF	H3K4me2_E11_5_FB	H3K4me2_E11_5_HB	H3K4me2_E11_5_HT	H3K4me2_E11_5_LM	H3K4me2_E11_5_MB	H3K4me2_E11_5_NT	H3K4me2_E11_5_LV	H3K4me3_mESC	H3K4me3_E11_5_CF	H3K4me3_E11_5_FB	H3K4me3_E11_5_HB	H3K4me3_E11_5_HT	H3K4me3_E11_5_LM	H3K4me3_E11_5_MB	H3K4me3_E11_5_NT	H3K4me3_E11_5_LV	H3K27ac_mESC	H3K27ac_E11_5_CF	H3K27ac_E11_5_FB	H3K27ac_E11_5_HB	H3K27ac_E11_5_HT	H3K27ac_E11_5_LM	H3K27ac_E11_5_MB	H3K27ac_E11_5_NT	H3K27ac_E11_5_LV	H3K27me3_mESC	H3K27me3_E11_5_CF	H3K27me3_E11_5_FB	H3K27me3_E11_5_HB	H3K27me3_E11_5_HT	H3K27me3_E11_5_LM	H3K27me3_E11_5_MB	H3K27me3_E11_5_NT	H3K27me3_E11_5_LV	H3K9ac_mESC	H3K9ac_E11_5_CF	H3K9ac_E11_5_FB	H3K9ac_E11_5_HB	H3K9ac_E11_5_HT	H3K9ac_E11_5_LM	H3K9ac_E11_5_MB	H3K9ac_E11_5_NT	H3K9ac_E11_5_LV
chr19	36514337	36514802	dmr_268446	0.630058	0.850342	0.8556090000000001	0.837025	0.502798	0.840968	0.8493700000000001	0.863014	0.646651	1.63012	0.816224	-0.071497	1.39919	-0.0395541	-0.539212	-0.388152	-0.711846	1.10321	-3.96601	-0.340903	-0.14468	0.34783800000000004	-0.463143	-0.9136040000000001	-1.15133	-1.22209	0.540233	-0.577326	-0.034161500000000004	-1.52558	1.16259	-0.7374189999999999	-1.37766	-1.15806	-2.29694	-1.29369	0.82786	-0.0267387	0.0783993	0.775252	-0.541678	-0.9487129999999999	0.494596	-1.0149299999999999	-0.575285	2.53459	0.21725500000000003	-0.07984939999999999	1.7011	-0.146669	0.938457	0.239054	-0.373112	0.980575	1.7708599999999999	0.33444	0.0757105	1.69202	0.534894	-0.9333299999999999	0.742244	0.317313	0.6719470000000001
chr19	36516146	36516463	dmr_268447	0.7186060000000001	0.805571	0.8235389999999999	0.848402	0.643555	0.805875	0.8526389999999999	0.8565709999999999	0.7521329999999999	-0.42857799999999996	0.43214300000000005	-0.383318	-0.561286	1.2384700000000002	0.301629	0.5005850000000001	-0.349198	1.90245	-5.5256300000000005	-0.504999	-0.197376	-1.12618	0.560074	-2.05028	0.0804716	-0.8649100000000001	1.11722	-3.05488	-1.10067	-0.192088	-1.36432	-0.29076399999999997	0.23158800000000002	-0.13303099999999998	-0.198786	-0.05587	-0.959836	-0.619531	-0.38854299999999997	-0.67086	0.427917	1.0815299999999999	0.058215199999999995	-0.564996	0.95594	0.9546020000000001	0.035937300000000005	0.024000900000000002	-0.608143	-0.257441	0.502533	0.7689020000000001	-0.264496	1.45506	-3.3520300000000005	-0.8798360000000001	0.273204	-1.05083	0.486678	-0.0731888	0.32542600000000005	-1.45022	1.46074
chr19	36516629	36517463	dmr_268448	0.832198	0.842357	0.862057	0.9002209999999999	0.519979	0.799609	0.887273	0.887848	0.715796	-0.39443	0.786292	-1.0034100000000001	-0.413055	1.27003	-0.24802	-0.769713	-0.510879	0.00839108	-2.84335	-0.956297	-0.9725940000000001	-1.78223	-0.5097119999999999	-0.32249	-1.6878799999999998	-0.813552	-0.445225	-1.56018	0.23719099999999999	-1.2073200000000002	-0.429072	-1.01278	0.20623000000000002	-1.21597	-0.9491709999999999	-2.42636	-1.3208	0.695487	-0.768135	-1.20401	0.550033	-0.264488	-0.504009	-0.457424	-0.6433909999999999	2.15898	1.0973	-0.128303	-0.42873900000000004	0.13602899999999998	0.139819	-0.404021	-0.195408	0.6178600000000001	-1.83949	0.22768000000000002	-0.287152	-0.5508430000000001	-0.33421300000000004	0.0363311	-0.502746	-0.39519899999999997	-0.17976099999999998
chr19	36518272	36518737	dmr_268449	0.766464	0.766058	0.802465	0.76457	0.507079	0.814446	0.8141649999999999	0.662517	0.602925	-3.3469800000000003	-0.325086	-0.331499	1.149	1.5110700000000001	0.190344	0.192645	0.08224479999999999	1.82412	-5.33744	-1.35476	-1.46232	0.0201985	0.8600540000000001	0.492762	-0.9994850000000001	-1.0600100000000001	0.857453	-3.47344	-0.97708	-1.9205299999999998	-0.272852	-0.715618	-0.921157	-1.8540900000000002	-1.71225	-0.540293	1.6164	-0.328862	-0.488913	0.768759	0.39702	-2.25063	0.112477	-0.47763500000000003	0.267606	1.5120200000000001	-0.478893	0.167796	-0.189065	-0.39563200000000004	0.571086	-0.9979879999999999	-1.54324	0.570399	-0.885697	-0.319492	-0.789946	0.34776	0.557569	0.501858	-0.70453	-0.735793	0.8286190000000001
chr19	36522166	36522467	dmr_268450	0.749953	0.813284	0.747839	0.700088	0.7700670000000001	0.850045	0.533173	0.6526529999999999	0.7165560000000001	-1.65545	0.207114	-0.363241	1.47895	1.59156	-0.43971899999999997	0.787301	0.713783	0.576987	-5.179869999999999	-1.39595	-2.13563	1.05056	0.417663	-0.0216976	0.769691	0.639112	-1.47496	-2.30116	0.48843400000000003	-0.840249	0.631853	0.238542	-0.44956999999999997	-1.37491	-0.144054	0.43885100000000005	0.41603199999999996	-1.08395	-0.622604	-0.258228	1.2674	-0.978775	0.587344	-0.036240499999999995	0.667573	1.02401	0.733622	0.469814	1.6064399999999999	1.9493	-0.123329	0.300227	0.376589	0.823156	-0.547127	-0.173655	-1.26391	0.268968	1.09284	0.0095024	0.7652979999999999	-0.636323	0.0577003
chr19	36522788	36523134	dmr_268451	0.8	0.717949	0.772727	0.682353	0.33928600000000003	0.730769	0.866667	0.814815	0.31538499999999997	-0.556714	-0.724747	-0.204305	1.13768	1.16906	0.521393	-0.664141	0.0446165	0.9312549999999999	-1.07365	-1.15821	-0.9902120000000001	-0.622873	-0.355544	-0.751898	0.0945362	0.7565890000000001	-0.649616	-1.06403	-0.559424	-0.465883	-4.55566	-0.368756	0.61853	-0.248493	-2.13573	-1.11751	-0.13416	-1.0077399999999999	-0.043945	0.519878	0.536953	-0.35738200000000003	0.332579	0.5548770000000001	-0.825124	-1.19192	-0.37762399999999996	0.537988	1.3103799999999999	0.9965620000000001	0.478375	0.530887	0.330242	0.337538	-1.0397399999999999	-0.9304959999999999	0.21379099999999998	0.5553680000000001	1.13305	0.06800700000000001	0.39517199999999997	1.1861	0.130182
chr19	36526796	36527144	dmr_268452	0.769676	0.861028	0.8584780000000001	0.8697729999999999	0.562407	0.792229	0.8791370000000001	0.8833270000000001	0.741476	-4.26346	0.339123	-0.6722560000000001	0.160762	0.526184	-0.347671	-0.329282	-1.17547	0.592645	-4.23987	-3.8018	-0.456271	-1.21991	-2.8323099999999997	0.314603	-1.06251	0.291123	-0.137517	0.236988	-1.19125	-1.08281	-0.150374	-1.57216	0.184584	-0.36173099999999997	-0.057079899999999996	-0.47163900000000003	1.28492	-0.9522879999999999	-1.25528	-1.39575	0.272766	0.160934	0.80672	-0.0162139	0.347767	0.757324	-0.143922	-0.80835	0.453985	0.37978	0.317797	0.38150300000000004	-0.42526400000000003	0.5866859999999999	-0.07008539999999999	-0.404876	-1.0796299999999999	0.38759699999999997	1.12929	0.550434	1.57188	0.696293	0.164794
chr19	36534578	36535437	dmr_268453	0.253339	0.258459	0.0947203	0.349497	0.436262	0.44764499999999996	0.273897	0.23370300000000002	0.42848800000000004	0.848151	0.732959	1.80676	1.70145	1.63638	1.6322299999999998	2.6617900000000003	1.17044	1.04656	2.65372	1.0125899999999999	2.38563	1.6229	1.9719	0.831757	2.1107299999999998	0.94455	1.0997700000000001	-0.182001	-0.238902	0.688489	0.179206	0.449586	0.756783	0.972979	0.406894	-0.234325	-0.506375	0.505576	2.24212	1.8626200000000002	1.36985	0.643105	1.35485	0.794658	-1.084	-0.122197	-1.19156	0.0231492	-0.0550575	0.426879	0.798841	0.547734	0.44522399999999995	-0.188104	-0.14409	0.581187	1.1386	1.0405	1.28924	0.690498	1.49641	0.445006	-0.106178
chr19	36535734	36536547	dmr_268454	0.7579319999999999	0.61455	0.26119499999999995	0.432091	0.6500670000000001	0.6529699999999999	0.334543	0.342898	0.518897	-0.9734799999999999	0.74932	1.42265	1.31587	1.1328	0.76742	1.79403	1.95307	1.2300200000000001	-5.01083	-0.815995	0.946709	1.05009	0.371772	-0.982132	0.86193	0.148645	0.22034499999999999	-1.6704400000000001	-0.340003	0.0238195	0.0234139	-0.467013	0.248743	-0.0240226	-0.210952	-0.508216	0.12462899999999999	0.0224538	1.37801	1.1662700000000001	0.914267	-0.33432199999999995	0.85596	0.5012220000000001	0.27001	1.17975	0.10771300000000002	0.124411	0.778763	0.528354	1.00209	0.849643	0.4739	0.23899499999999999	-0.513642	0.392585	0.839033	0.961859	1.10022	0.741689	0.152117	0.878827	0.043489599999999996
chr19	36537836	36538156	dmr_268455	0.759116	0.873334	0.853139	0.890524	0.860352	0.824291	0.865936	0.870022	0.67403	-0.598422	-0.285856	0.809403	0.384938	-0.23813	0.701381	1.5468899999999999	-0.690592	1.12886	-4.29595	-0.0716832	-0.30245500000000003	-1.27031	-0.5534899999999999	0.715277	0.11741800000000001	-1.9761	0.6718149999999999	-1.54321	-0.47202200000000005	-0.331945	-0.719675	-0.403057	-2.19064	0.13858099999999998	-0.954824	0.529749	-0.845184	-0.965406	1.13955	-0.289561	-0.030717400000000002	0.673063	0.772058	-0.483385	0.4328	0.520987	0.461189	1.78486	0.8732549999999999	0.18018900000000002	0.744395	2.08739	-0.145368	1.53595	0.575451	-0.13009600000000002	0.580132	0.182526	0.0868358	0.653808	1.20113	-1.28948	1.1284399999999999
chr19	36539980	36540429	dmr_268456	0.769468	0.8119890000000001	0.869366	0.8319049999999999	0.5369520000000001	0.839093	0.812326	0.8385440000000001	0.669442	-0.689523	1.50876	0.898532	0.578712	1.7524	-0.436591	0.291612	-0.220744	1.35291	-3.5238099999999997	0.8487879999999999	-1.40951	0.9722719999999999	1.30332	-0.27620100000000003	-0.353951	-0.799992	0.207092	-1.52845	0.44245500000000004	-0.16379200000000002	1.20614	-0.07940130000000001	-1.04024	-0.8813709999999999	-0.134053	-0.15323	-0.597096	-1.7034799999999999	0.726271	0.875375	0.595715	-0.405832	-1.61722	-0.363718	1.12296	-1.14791	1.22234	1.01126	1.1964299999999999	0.5082369999999999	-0.43856999999999996	0.495704	0.0965452	0.8707389999999999	-1.7847	1.3888	0.579153	0.434928	1.36384	-0.00228523	-0.146016	-0.204353	1.297
chr19	36543094	36543599	dmr_268457	0.6872590000000001	0.726351	0.735133	0.7421939999999999	0.5420189999999999	0.741375	0.7427060000000001	0.743471	0.636179	-0.852972	-0.37259899999999996	-1.56682	-0.524782	0.410946	-1.4270100000000001	0.159248	0.578917	-0.165679	-5.34964	-1.52155	-0.9232309999999999	-1.5787	0.108569	-0.9667540000000001	-0.33026500000000003	-0.22125300000000003	0.09248060000000001	-1.20086	-1.36716	-1.11801	-1.10542	-0.363185	-0.198249	-0.147499	-0.0521212	0.518465	-3.66373	-0.5604359999999999	-0.342835	-0.21237899999999998	-0.190486	-1.3465200000000002	0.45835	-1.49524	0.43390100000000004	2.71294	0.440879	-0.358648	0.359558	1.0958299999999999	-0.130699	1.0604799999999999	0.8154819999999999	1.2035200000000001	-0.341974	-0.99941	-1.4899	-0.941414	0.0932516	-0.72041	0.476522	0.322981	0.453539
chr19	36547356	36547657	dmr_268458	0.466667	0.851852	0.527473	0.837838	0.770642	0.6728970000000001	0.87931	0.780702	0.697248	0.350071	-0.113798	0.858391	-1.6608599999999998	-0.135301	-1.06659	-0.648443	-1.3759	-0.111428	-4.52635	0.11916099999999999	-1.33564	-0.048629900000000004	-1.1477700000000002	-0.7932640000000001	-0.5689	-3.89011	-0.11485799999999999	0.0241257	-0.435962	-0.59483	-0.474246	-0.22540100000000002	-0.22115	-1.7989099999999998	-2.0296	-1.12534	-3.24685	-0.15602	0.255459	-0.883396	-0.258313	-1.98843	-0.689789	-1.48558	-0.390293	0.696207	0.9920329999999999	-0.028023900000000004	-0.897442	-0.679499	-0.801078	-1.2318799999999999	-0.608908	-0.022144900000000002	-1.4936	-0.106195	-1.05732	-1.50073	-1.6504	-1.9609	-1.55009	-1.44535	0.319569
chr19	36547609	36547910	dmr_268459	0.7	0.779817	0.407767	0.8585860000000001	0.8053100000000001	0.6559999999999999	0.837607	0.847619	0.788618	0.444399	-1.24689	0.589644	-1.5971600000000001	-0.625688	-1.04809	-0.5356350000000001	-1.7792	-0.542411	-5.27498	-0.173867	-0.632141	-0.292257	-1.31798	-0.426519	0.283116	-1.94134	0.21783400000000003	0.0497617	-0.0525774	-0.5592090000000001	-0.592116	-1.64287	0.254944	-1.96805	-1.09481	0.187277	-3.69452	-0.540249	0.522145	-0.734375	0.370078	-0.721648	-1.14809	-1.8431799999999998	0.321207	0.486696	0.303612	0.43372700000000003	-0.42632700000000007	-0.06747539999999999	-1.34855	-0.634687	-0.71325	1.01651	-2.1194599999999997	-1.79072	-0.561663	-2.21378	-0.555417	-1.08796	-0.792782	-2.01935	-1.78171
chr19	36550343	36550802	dmr_268460	0.737255	0.714476	0.354024	0.868467	0.777271	0.543196	0.755763	0.831267	0.825859	3.19651	-0.645614	-0.75133	0.411437	-0.9300200000000001	0.30511	0.8480850000000001	-1.17723	-1.18686	-4.47856	-0.607471	-2.01215	-0.185348	-0.5945520000000001	-0.0320601	0.709715	-1.61822	-1.50196	2.0552099999999998	-0.81787	-0.266887	0.401949	-0.80665	-0.304324	-0.9129700000000001	-1.39005	-1.13906	2.47991	-1.76565	-0.04214280000000001	-1.41151	-0.924917	-0.42019300000000004	0.16599	-1.54025	-1.42661	4.80428	0.227706	-0.229225	0.332176	0.601675	-0.347501	1.82715	-0.457584	-0.157911	2.44727	-0.647482	-0.985957	-1.02962	-0.658896	-0.632572	-0.201213	-1.1483299999999999	-0.897742
