chr	start	end	id	Meth_mESC	Meth_E11_5_CF	Meth_E11_5_FB	Meth_E11_5_HB	Meth_E11_5_HT	Meth_E11_5_LM	Meth_E11_5_MB	Meth_E11_5_NT	Meth_E11_5_LV	H3K4me1_mESC	H3K4me1_E11_5_CF	H3K4me1_E11_5_FB	H3K4me1_E11_5_HB	H3K4me1_E11_5_HT	H3K4me1_E11_5_LM	H3K4me1_E11_5_MB	H3K4me1_E11_5_NT	H3K4me1_E11_5_LV	H3K4me2_mESC	H3K4me2_E11_5_CF	H3K4me2_E11_5_FB	H3K4me2_E11_5_HB	H3K4me2_E11_5_HT	H3K4me2_E11_5_LM	H3K4me2_E11_5_MB	H3K4me2_E11_5_NT	H3K4me2_E11_5_LV	H3K4me3_mESC	H3K4me3_E11_5_CF	H3K4me3_E11_5_FB	H3K4me3_E11_5_HB	H3K4me3_E11_5_HT	H3K4me3_E11_5_LM	H3K4me3_E11_5_MB	H3K4me3_E11_5_NT	H3K4me3_E11_5_LV	H3K27ac_mESC	H3K27ac_E11_5_CF	H3K27ac_E11_5_FB	H3K27ac_E11_5_HB	H3K27ac_E11_5_HT	H3K27ac_E11_5_LM	H3K27ac_E11_5_MB	H3K27ac_E11_5_NT	H3K27ac_E11_5_LV	H3K27me3_mESC	H3K27me3_E11_5_CF	H3K27me3_E11_5_FB	H3K27me3_E11_5_HB	H3K27me3_E11_5_HT	H3K27me3_E11_5_LM	H3K27me3_E11_5_MB	H3K27me3_E11_5_NT	H3K27me3_E11_5_LV	H3K9ac_mESC	H3K9ac_E11_5_CF	H3K9ac_E11_5_FB	H3K9ac_E11_5_HB	H3K9ac_E11_5_HT	H3K9ac_E11_5_LM	H3K9ac_E11_5_MB	H3K9ac_E11_5_NT	H3K9ac_E11_5_LV
chr19	9893718	9894119	dmr_262036	0.536775	0.9442889999999999	0.917982	0.9108860000000001	0.87539	0.930266	0.9055860000000001	0.9506030000000001	0.8102739999999999	0.787331	0.828145	0.831082	0.12798900000000002	0.339949	0.348511	0.290136	0.719291	1.6066200000000002	0.985142	-0.570703	0.390466	-0.31199699999999997	0.24138800000000002	0.969807	-0.658571	0.9355610000000001	1.1636799999999998	-0.744246	0.504918	-0.0397533	0.268904	1.0788	0.46435299999999996	0.870808	0.250361	1.28053	-1.11156	-1.14278	0.49654899999999996	0.447216	0.278314	0.52489	0.185521	-0.020531599999999997	1.45296	-1.25289	0.48022700000000007	1.05108	-1.87238	0.34929299999999996	0.250902	-0.44581000000000004	-0.243184	0.333403	-0.507401	0.852358	0.816296	0.352148	1.01144	0.13792100000000002	0.757494	0.481549	1.42489
chr19	9895852	9896177	dmr_262037	0.6195430000000001	0.88587	0.891963	0.8918799999999999	0.768888	0.874899	0.88523	0.9049219999999999	0.707282	0.485096	1.03667	1.18305	0.289479	1.7877599999999998	0.15552	2.41495	0.8533860000000001	2.03456	-0.180378	1.05497	1.22607	0.640602	1.98394	-0.510624	1.7881200000000002	0.26760500000000004	2.32914	0.00553488	0.823592	0.52966	0.12754400000000002	0.90699	0.360164	0.709585	1.1417899999999999	1.6673	-0.159322	0.85787	0.200567	0.121475	0.9257270000000001	-0.9608459999999999	1.6391200000000001	-0.0192924	0.8120310000000001	-4.59131	0.43023199999999995	0.199997	-1.11855	-0.41395299999999996	-1.00309	0.5351199999999999	-0.637429	-0.685901	0.139745	1.411	1.0433700000000001	-0.220854	1.48898	0.230404	1.68481	1.11476	0.431188
chr19	9900276	9900584	dmr_262038	0.43902399999999997	0.9710139999999999	0.9714290000000001	0.922414	0.8709680000000001	0.9202450000000001	0.935484	0.929293	0.8563219999999999	-1.75203	0.634441	1.0587600000000001	0.46482299999999993	1.7346700000000002	0.440137	1.08647	0.687405	1.55199	2.6455900000000003	2.04655	2.17488	1.62626	3.3719	2.37187	2.27149	1.86368	3.62543	-0.374473	1.8268	1.7853299999999999	1.6454799999999998	2.65833	1.67485	1.08991	0.796832	2.4725	0.139977	0.450032	1.0812899999999999	0.234594	1.75962	0.879417	0.49273100000000003	-0.40172800000000003	1.42517	-1.1045	-0.16927999999999999	0.169051	-1.06847	-1.2984799999999999	-0.30354899999999996	-0.393687	-0.949844	-0.227595	1.8412099999999998	1.4857799999999999	0.8774370000000001	0.394254	1.5226899999999999	0.803071	0.363498	0.00617391	1.6683299999999999
chr19	9901489	9902135	dmr_262039	0.764479	0.718558	0.6808069999999999	0.673616	0.7729	0.8397	0.495188	0.702299	0.791609	-0.658808	0.264873	0.9381379999999999	0.513664	-0.156435	-0.5669930000000001	1.359	0.23327699999999998	0.186627	-5.45525	-0.647354	-0.026873700000000004	0.713713	-0.014761600000000001	-0.294426	1.14834	0.288908	0.530258	-2.03134	1.10771	0.375603	0.746831	0.005563	-0.331212	0.56852	0.8302579999999999	0.269519	0.22146	0.36004899999999995	0.503099	-0.5217310000000001	-3.00002	-0.682079	0.729433	0.0872742	-0.0346373	2.6467099999999997	0.194484	0.807237	0.543403	-1.0235100000000001	-0.48285600000000006	0.7867850000000001	0.756116	0.34206	0.19053299999999998	-0.125684	0.20813299999999998	0.22424499999999997	-0.2814	-0.506306	1.08281	-0.208839	-0.117628
chr19	9914317	9914618	dmr_262040	0.8213159999999999	0.8652209999999999	0.916033	0.891653	0.692242	0.854808	0.895193	0.9267610000000001	0.573245	-4.4522	-0.762316	-0.37691399999999997	0.251315	-1.0613700000000001	-0.390088	1.27463	0.506664	1.27454	-5.70461	-0.194963	-0.897272	-0.088837	0.0476431	-0.223385	1.58225	0.363001	0.46025299999999997	-4.70421	-0.35279099999999997	-1.62313	0.282192	0.0256832	-0.7098939999999999	0.95511	0.329924	0.27158000000000004	0.552372	0.172649	-0.741448	-0.0358346	-0.4664	0.351671	1.7052599999999998	0.692213	1.47403	-0.18456	-0.08031619999999999	-0.770501	-0.7728149999999999	0.044747800000000004	-0.8721450000000001	0.6066600000000001	0.698616	0.49598400000000004	0.5052	0.609336	-0.57247	0.6038180000000001	-0.523145	0.149507	1.5146	1.23532	1.27455
chr19	9917797	9918109	dmr_262041	0.807339	0.763063	0.839194	0.8337950000000001	0.698342	0.772772	0.831526	0.903934	0.42452700000000004	0.641518	-0.283584	-0.380733	0.544294	0.46627700000000005	-0.288998	-0.330016	-1.23855	1.89163	-2.82856	-0.8819629999999999	-0.805656	0.18620599999999998	-0.196143	-0.652514	-1.12471	-0.73892	1.1870399999999999	-0.665108	0.20787600000000003	-1.05224	-1.15873	0.15149400000000002	-1.14493	-1.24914	-2.14863	-0.983669	1.2488700000000001	0.0969404	-0.128399	1.0390000000000001	0.626467	0.254254	-0.125854	-0.488964	1.3436299999999999	0.090976	-0.8621260000000001	-0.43197299999999994	0.592845	0.555871	0.287565	-0.15599000000000002	-0.781798	-0.337102	0.44777	-0.379762	0.202212	0.9978950000000001	0.880758	0.623267	0.43293000000000004	-0.772203	1.45844
chr19	9918514	9918847	dmr_262042	0.41785900000000004	0.589579	0.718375	0.42858599999999997	0.613172	0.667239	0.6572180000000001	0.569688	0.672778	1.10127	-0.273902	1.31806	0.8497959999999999	0.95262	0.53328	0.337098	0.485464	1.71593	-0.560752	0.102392	0.42226400000000003	-0.05671810000000001	-0.233935	-0.05591	0.48685100000000003	-0.384827	-0.145547	-1.62192	-0.7065819999999999	0.8685889999999999	0.766882	0.608192	-0.8858659999999999	0.0248542	-0.130869	0.12909500000000002	0.0986326	-0.20981799999999998	0.741004	0.303623	0.357549	-0.8916799999999999	0.38577	0.193656	1.10433	-0.741413	-0.5060439999999999	-0.276116	0.56494	-0.31843	0.020163900000000002	0.582972	0.299674	0.0451556	-0.081723	-0.181256	1.14719	-0.261338	0.712199	0.219937	0.8653059999999999	0.32415	0.47587700000000005
chr19	9921409	9922038	dmr_262043	0.7096140000000001	0.5083439999999999	0.67438	0.6412680000000001	0.515526	0.545629	0.720816	0.6181840000000001	0.547455	0.287279	0.448954	0.718657	-0.33737399999999995	2.08849	1.36	0.929847	1.03859	2.03041	0.417868	-0.575996	-0.885569	-1.61858	0.19073900000000002	-0.26717399999999997	-0.38067399999999996	0.513824	0.448427	-2.0541099999999997	-0.200397	-0.243371	-1.39085	0.413314	0.696878	0.0119911	-0.234839	0.424432	0.741791	-0.350385	0.131498	-0.312645	1.25928	1.1555799999999998	1.0657299999999998	0.142485	0.9175139999999999	-1.8931799999999999	-1.09832	-0.29208	-0.578597	0.798187	-0.039988800000000005	0.131881	-0.49456999999999995	0.112132	-0.10910999999999998	0.7510399999999999	0.205262	-0.24418	1.1411799999999999	0.987668	0.250343	0.6751060000000001	1.00095
chr19	9924588	9924897	dmr_262044	0.468888	0.6501779999999999	0.7426010000000001	0.526246	0.555462	0.535623	0.744993	0.5226149999999999	0.548575	1.7716	1.29189	0.194975	-0.11510699999999999	1.7263	1.3975600000000001	1.57996	0.5902390000000001	2.20094	1.29823	0.442295	-0.928211	-0.254891	0.34407600000000005	0.44078199999999995	0.393761	0.544525	1.7580799999999999	-0.046658	0.224266	0.209535	-1.1092	0.757759	-0.674417	0.07834110000000001	-0.006705199999999999	0.268728	-0.8967620000000001	0.219633	0.724833	-0.9518840000000001	0.492088	1.03304	0.8976129999999999	-0.0784985	0.666099	-0.68401	0.4812	-0.0355656	0.27007800000000004	0.948786	-0.444205	1.4612100000000001	0.452838	0.7464649999999999	0.10333800000000001	0.917112	0.23723899999999998	-0.238804	1.23547	1.11836	0.90349	0.6348560000000001	1.3407200000000001
chr19	9926354	9926852	dmr_262045	0.76332	0.795745	0.8467610000000001	0.7883789999999999	0.604941	0.739236	0.818971	0.822153	0.687064	-1.4454200000000001	0.563437	-0.349792	-0.126425	0.38325	-0.76267	-0.05908290000000001	-0.42619399999999996	-0.164902	-3.8484	0.63783	-0.9013129999999999	-0.69187	0.543981	-0.186631	-0.37745300000000004	0.54279	-1.03936	-1.23069	-0.64663	-0.316918	-0.43875299999999995	1.23905	-0.292811	0.387949	0.301714	-0.0219941	-1.38818	0.24042	-0.137968	-0.8316399999999999	0.38368	-0.756572	0.55989	0.37511700000000003	0.05800399999999999	-1.39942	1.04587	-0.516696	0.421908	1.67555	-0.215802	0.593921	0.028693700000000003	0.380366	-1.8734400000000002	0.695079	-0.170702	0.26607	1.06958	0.132799	-0.0212916	-0.14749600000000002	-0.982766
chr19	9931271	9931572	dmr_262046	0.9471040000000001	0.743486	0.8643879999999999	0.809465	0.293286	0.8232700000000001	0.814984	0.803385	0.494742	-1.07511	0.250064	0.183893	0.284713	0.832175	1.94238	-1.08396	-0.6425770000000001	0.369003	-6.1089400000000005	0.348458	-0.7620779999999999	-0.182387	-0.48839099999999996	1.55587	-0.6128779999999999	-0.5614779999999999	0.176629	-0.759707	0.0566563	-1.8447900000000002	0.36745	-0.368081	2.09727	-0.6890609999999999	-0.390529	0.21808200000000003	-1.7850700000000002	0.7633449999999999	-1.561	0.436175	0.018908	2.38151	-0.990898	0.165528	0.6081449999999999	-1.67573	0.581695	-0.33664099999999997	0.8696379999999999	-1.43664	1.33097	-1.18385	-0.0545683	-0.52549	-1.70912	0.785092	-0.5041760000000001	0.119019	-0.295505	1.36704	-0.677258	-0.317744	-0.078635
