chr	start	end	id	Meth_mESC	Meth_E11_5_CF	Meth_E11_5_FB	Meth_E11_5_HB	Meth_E11_5_HT	Meth_E11_5_LM	Meth_E11_5_MB	Meth_E11_5_NT	Meth_E11_5_LV	H3K4me1_mESC	H3K4me1_E11_5_CF	H3K4me1_E11_5_FB	H3K4me1_E11_5_HB	H3K4me1_E11_5_HT	H3K4me1_E11_5_LM	H3K4me1_E11_5_MB	H3K4me1_E11_5_NT	H3K4me1_E11_5_LV	H3K4me2_mESC	H3K4me2_E11_5_CF	H3K4me2_E11_5_FB	H3K4me2_E11_5_HB	H3K4me2_E11_5_HT	H3K4me2_E11_5_LM	H3K4me2_E11_5_MB	H3K4me2_E11_5_NT	H3K4me2_E11_5_LV	H3K4me3_mESC	H3K4me3_E11_5_CF	H3K4me3_E11_5_FB	H3K4me3_E11_5_HB	H3K4me3_E11_5_HT	H3K4me3_E11_5_LM	H3K4me3_E11_5_MB	H3K4me3_E11_5_NT	H3K4me3_E11_5_LV	H3K27ac_mESC	H3K27ac_E11_5_CF	H3K27ac_E11_5_FB	H3K27ac_E11_5_HB	H3K27ac_E11_5_HT	H3K27ac_E11_5_LM	H3K27ac_E11_5_MB	H3K27ac_E11_5_NT	H3K27ac_E11_5_LV	H3K27me3_mESC	H3K27me3_E11_5_CF	H3K27me3_E11_5_FB	H3K27me3_E11_5_HB	H3K27me3_E11_5_HT	H3K27me3_E11_5_LM	H3K27me3_E11_5_MB	H3K27me3_E11_5_NT	H3K27me3_E11_5_LV	H3K9ac_mESC	H3K9ac_E11_5_CF	H3K9ac_E11_5_FB	H3K9ac_E11_5_HB	H3K9ac_E11_5_HT	H3K9ac_E11_5_LM	H3K9ac_E11_5_MB	H3K9ac_E11_5_NT	H3K9ac_E11_5_LV
chr19	57342152	57342616	dmr_274856	0.660057	0.715512	0.824152	0.8832709999999999	0.8289129999999999	0.684075	0.889649	0.8644879999999999	0.889777	0.477663	0.06349289999999999	-0.24922399999999997	-0.173059	0.6471680000000001	-0.381893	-0.09729700000000001	0.174637	-0.727544	-2.49611	0.26920700000000003	-0.29217600000000005	-0.597909	-0.202067	0.00478725	-0.549838	-0.263115	-0.938838	-1.6963599999999999	-0.16758499999999998	-1.74078	-0.763245	-0.250874	-0.568788	-1.22209	0.0160287	-0.597306	-0.9912700000000001	0.336805	-0.28874299999999997	0.102229	-0.402532	-0.197011	-1.09008	-0.705916	0.187434	1.10037	0.0452696	-0.511047	-0.671273	0.630412	-0.7850239999999999	-0.336268	0.585653	-0.16761900000000002	0.796999	-0.10946600000000001	-0.5195390000000001	-0.432997	0.07764789999999999	-0.31772399999999995	-0.39768400000000004	0.398158	0.348906
chr19	57343787	57344515	dmr_274857	0.582623	0.860848	0.8703559999999999	0.8712469999999999	0.7912060000000001	0.8658799999999999	0.841551	0.910681	0.664551	-0.645813	0.0307267	0.157056	0.61073	1.1206200000000002	0.10864000000000001	0.645092	0.280227	1.25896	-3.56017	-0.0280616	-1.0550899999999999	0.061789300000000005	0.32006799999999996	-0.751757	-0.415624	-0.10751400000000001	0.292153	-2.5983400000000003	-0.9439850000000001	-1.51057	0.73244	0.690455	-1.3845100000000001	-0.29170999999999997	-0.7671520000000001	-0.655451	-0.686974	-0.105099	0.591829	0.193619	0.9476610000000001	-0.80294	0.42590600000000006	-0.19944800000000001	0.770103	0.0629393	-0.489759	0.38490599999999997	0.346826	1.22995	-1.01813	0.358792	0.0433126	0.637224	-0.804995	0.30486599999999997	0.329446	0.653636	1.1135700000000002	-0.0425792	0.056384800000000006	0.968462	1.1958600000000001
chr19	57352530	57353794	dmr_274858	0.34881799999999996	0.8358700000000001	0.9238780000000001	0.869926	0.8731209999999999	0.8838590000000001	0.9066860000000001	0.8921040000000001	0.8740020000000001	1.60445	1.0313700000000001	1.35999	1.02376	1.16517	0.830684	1.7252900000000002	0.499125	0.866627	-0.202155	-0.42810200000000004	0.18993800000000002	0.07730089999999999	-0.436572	-0.738482	0.907984	-0.514613	-0.44992600000000005	-1.53986	-0.397568	0.188452	-0.00627261	-0.0148326	-0.9069020000000001	0.841751	-0.6902590000000001	-0.07672580000000001	0.658432	1.01244	0.817129	1.26683	-0.125686	0.859309	0.918783	0.768698	-0.264824	-1.4866700000000002	0.0138856	0.682983	0.45117399999999996	-0.0285608	0.018872999999999997	0.919817	-0.44944700000000004	-0.627161	-0.552453	0.344661	0.119656	0.530933	0.38659499999999997	-0.051722300000000006	1.21278	-0.432708	-0.271499
chr19	57354743	57355081	dmr_274859	0.8520709999999999	0.895244	0.8933709999999999	0.8474280000000001	0.7351439999999999	0.858706	0.8766950000000001	0.8810969999999999	0.740957	1.14489	-0.39205300000000004	-0.228165	0.317959	0.394676	1.4021299999999999	0.47692399999999996	-1.74249	1.58575	-0.327355	-1.11093	-1.0580399999999999	0.055221400000000004	-0.3627	-0.438378	0.339185	-1.0493299999999999	0.873552	-1.16842	0.0211472	-1.9170599999999998	-0.163101	-0.554991	-0.25336	-0.149368	-0.33908299999999997	0.490399	1.11251	0.771217	-0.376039	1.4152799999999999	0.8258260000000001	1.0063799999999998	0.21558899999999998	0.441565	1.5006700000000002	-2.58296	-0.21533400000000003	-0.5125149999999999	0.18792899999999998	-0.5610729999999999	-0.325325	0.8431700000000001	-0.789098	0.43834700000000004	0.62038	0.029188599999999995	-0.359821	-0.0791588	1.05657	0.08174580000000001	1.1086799999999999	-1.77147	1.2122600000000001
chr19	57356016	57356739	dmr_274860	0.23499699999999998	0.7689050000000001	0.9025639999999999	0.845433	0.7247140000000001	0.796663	0.860418	0.817728	0.722749	1.6665900000000002	1.35732	0.971722	1.37481	1.6002	1.08676	-0.546779	0.663288	2.45707	3.10108	0.706654	0.597036	0.258129	1.22965	0.484538	-0.17952	-0.125118	2.1913099999999996	1.01746	0.535674	0.11384100000000001	0.08115139999999998	0.29621	0.159388	-0.791864	0.0522422	1.56403	2.07575	1.6921	0.8931899999999999	1.9171799999999999	2.79502	1.76863	-0.0244043	0.7946880000000001	2.0969900000000004	-1.2247	0.56686	0.20010899999999998	0.32155500000000004	-0.00939686	-0.497205	-0.652356	-0.64654	-0.32410700000000003	0.777323	1.17329	0.9199790000000001	1.17141	1.42088	0.470186	0.529571	0.283629	1.63085
chr19	57357063	57357364	dmr_274861	0.286771	0.90215	0.883409	0.913019	0.8830110000000001	0.9307129999999999	0.8734870000000001	0.9213620000000001	0.8736440000000001	0.7821020000000001	0.164461	0.032027299999999995	0.5453319999999999	1.58427	0.915408	0.9147620000000001	0.9584940000000001	1.73575	0.670248	0.348076	-0.641753	-1.08469	-0.0736171	-0.29804400000000003	-0.348573	0.6282270000000001	1.13009	0.781335	-0.45055500000000004	-0.8626969999999999	-0.24152800000000002	0.378999	0.352827	-0.31361500000000003	0.41022600000000004	-0.370242	1.13933	0.602746	0.6768810000000001	0.5952350000000001	0.800036	1.41959	0.510925	1.66789	1.51788	-2.1099099999999997	-0.406217	0.068487	-0.41138900000000006	-0.203058	-0.0731103	0.119426	-0.654257	-0.042853800000000004	1.0085600000000001	0.25860500000000003	-0.408071	-0.186754	1.51562	-0.286798	-0.08092360000000001	1.2008	1.17249
chr19	57358152	57359327	dmr_274862	0.0900274	0.875374	0.873303	0.8574930000000001	0.793963	0.905033	0.8793	0.8971979999999999	0.745941	-0.490142	0.718643	1.19841	0.9586379999999999	2.0102900000000004	0.742737	1.6844700000000001	0.736284	2.7044599999999996	2.0955	0.335622	1.16311	0.951559	1.62289	0.747253	1.20182	0.18413	3.8378900000000002	3.0524	0.25458600000000003	0.676696	0.40777199999999997	0.9836090000000001	0.904632	1.17724	-0.138542	3.10039	1.8459299999999998	0.9154549999999999	0.996892	0.64761	1.73517	0.620844	0.917557	0.263219	2.18114	-2.53871	-0.249696	0.165928	0.446826	-0.426913	0.37772	0.397302	-0.308584	0.606066	2.10259	0.41889499999999996	0.9336	0.5190170000000001	0.744117	-0.052482600000000004	0.783326	0.355639	2.5321700000000003
chr19	57359351	57359708	dmr_274863	0.0477555	0.961427	0.945318	0.947434	0.9045	0.92458	0.939874	0.9380129999999999	0.890224	-1.3230600000000001	0.695087	-0.0956853	-0.13223	1.5628	0.672096	2.30235	0.170784	2.3841	2.70692	1.21107	1.1435899999999999	0.0785703	2.88003	0.9827379999999999	2.00609	0.731776	4.61728	3.77049	0.6583760000000001	0.036464800000000006	-0.921635	1.52305	0.27279000000000003	0.9918399999999999	0.298687	3.6935800000000003	1.62083	-0.364259	-0.420267	0.016737799999999997	0.8797020000000001	0.216058	1.08981	0.22751500000000002	1.3090700000000002	-1.34675	-0.24795100000000003	-0.704681	-0.5541689999999999	-2.1219200000000003	-0.33659	0.695098	-0.393568	0.41663500000000003	3.3189	0.240006	0.234987	0.348441	1.9917599999999998	-0.034875699999999996	0.84541	-0.442193	2.83722
chr19	57359715	57360323	dmr_274864	0.011950299999999999	0.653507	0.568491	0.614229	0.456233	0.649016	0.593949	0.616041	0.367147	-2.40355	1.18534	1.3517299999999999	0.0853637	1.43228	1.8110400000000002	2.53547	1.1348200000000002	2.47805	4.228680000000001	2.13044	2.64542	1.7064700000000002	3.92964	2.2896799999999997	2.89762	2.1951	5.38505	4.63623	1.58059	1.8784599999999998	0.865081	2.8909599999999998	1.69608	2.5257400000000003	1.07685	5.1695	3.85929	0.701271	0.379767	0.45366300000000004	2.08655	1.52242	1.79148	0.301788	3.05813	-1.62715	0.09741720000000001	-0.575267	-0.8486870000000001	-0.379587	-0.558331	0.29737800000000003	-0.234438	-0.669122	4.32903	1.28379	1.21707	1.1036	2.42893	0.884851	2.3097	1.53988	3.8763199999999998
chr19	57362331	57363645	dmr_274865	0.192695	0.350558	0.479368	0.515899	0.43103	0.5374	0.487763	0.579622	0.393559	0.927534	0.7795810000000001	1.45459	1.8171700000000002	1.9860200000000001	0.9442959999999999	2.05645	1.7427400000000002	2.4181	2.09729	1.67841	2.1631299999999998	2.64424	3.01735	1.3437700000000001	2.47254	2.05232	4.0479400000000005	1.91475	1.16562	1.10712	2.24821	1.87083	1.1212	1.7548700000000002	1.45919	3.0905400000000003	1.06144	0.490482	0.519033	1.04041	1.3161200000000002	-0.128702	0.65054	0.8529610000000001	2.12833	-3.2048099999999997	-1.30379	-0.656646	-0.387176	-0.987936	-0.8768799999999999	-0.04579419999999999	-0.7287779999999999	-0.75149	1.9127599999999998	0.716367	1.35677	1.20138	1.4187	0.236771	1.2953700000000001	1.20716	2.08747
